,rule,support,confidence
课程132---课程191---课程34,课程132---课程191---课程34,0.03898645134124291,0.914584543869843
课程201---课程31---课程171,课程201---课程31---课程171,0.03898645134124291,0.9459134615384615
课程191---课程201---课程29,课程191---课程201---课程29,0.03896168231243653,0.989308176100629
课程191---课程56---课程31,课程191---课程56---课程31,0.03893691328363015,0.9329376854599407
课程132---课程191---课程40,课程132---课程191---课程40,0.03893691328363015,0.9134224288204532
课程191---课程203---课程171,课程191---课程203---课程171,0.03893691328363015,0.9800498753117207
课程132---课程40---课程191,课程132---课程40---课程191,0.03893691328363015,0.8004073319755601
课程17---课程201---课程141,课程17---课程201---课程141,0.03891214425482377,0.9579268292682928
课程132---课程191---课程162,课程132---课程191---课程162,0.03891214425482377,0.9128413712957583
课程191---课程201---课程34,课程191---课程201---课程34,0.03888737522601739,0.9874213836477989
课程17---课程203---课程141,课程17---课程203---课程141,0.03881306813959825,0.9643076923076924
课程191---课程56---课程180,课程191---课程56---课程180,0.03878829911079187,0.9293768545994066
课程17---课程203---课程34,课程17---课程203---课程34,0.038763530081985485,0.963076923076923
课程191---课程201---课程158,课程191---课程201---课程158,0.038763530081985485,0.9842767295597485
课程191---课程203---课程29,课程191---课程203---课程29,0.03859014688034082,0.9713216957605985
课程191---课程56---课程26,课程191---课程56---课程26,0.03859014688034082,0.9246290801186944
课程191---课程201---课程52,课程191---课程201---课程52,0.03854060882272806,0.978616352201258
课程191---课程56---课程130,课程191---课程56---课程130,0.03851583979392168,0.9228486646884273
课程132---课程191---课程163,课程132---课程191---课程163,0.03851583979392168,0.9035444509006392
课程132---课程191---课程141,课程132---课程191---课程141,0.03851583979392168,0.9035444509006392
课程132---课程191---课程144,课程132---课程191---课程144,0.0384910707651153,0.9029633933759441
课程191---课程56---课程133,课程191---课程56---课程133,0.03846630173630892,0.9216617210682493
课程191---课程203---课程201,课程191---课程203---课程201,0.03846630173630892,0.9682044887780548
课程191---课程201---课程203,课程191---课程201---课程203,0.03846630173630892,0.9767295597484277
课程17---课程201---课程171,课程17---课程201---课程171,0.03841676367869616,0.9457317073170733
课程191---课程56---课程135,课程191---课程56---课程135,0.0383672256210834,0.9192878338278933
课程191---课程56---课程148,课程191---课程56---课程148,0.038342456592277016,0.9186943620178042
课程191---课程203---课程158,课程191---课程203---课程158,0.038342456592277016,0.9650872817955112
课程191---课程56---课程40,课程191---课程56---课程40,0.03826814950585788,0.9169139465875372
课程191---课程203---课程52,课程191---课程203---课程52,0.038243380477051496,0.9625935162094763
课程191---课程56---课程162,课程191---课程56---课程162,0.038218611448245114,0.9157270029673591
课程203---课程31---课程171,课程203---课程31---课程171,0.038218611448245114,0.9340193704600485
课程191---课程56---课程34,课程191---课程56---课程34,0.03806999727540683,0.9121661721068249
课程132---课程191---课程29,课程132---课程191---课程29,0.03804522824660045,0.8925043579314351
课程191---课程56---课程163,课程191---课程56---课程163,0.03792138310256855,0.9086053412462908
课程191---课程56---课程144,课程191---课程56---课程144,0.03787184504495579,0.9074183976261129
课程201---课程26---课程34,课程201---课程26---课程34,0.037797537958536645,0.9757033248081841
课程53---课程141,课程53---课程141,0.03777276892973026,0.8759333716255026
课程191---课程56---课程141,课程191---课程56---课程141,0.03774799990092388,0.9044510385756676
课程203---课程31---课程29,课程203---课程31---课程29,0.037698461843311125,0.9213075060532688
课程132---课程191---课程52,课程132---课程191---课程52,0.03754984767047284,0.8808832074375362
课程17---课程203---课程171,课程17---课程203---课程171,0.03752507864166646,0.9323076923076923
课程132---课程191---课程158,课程132---课程191---课程158,0.03752507864166646,0.8803021499128413
课程201---课程31---课程158,课程201---课程31---课程158,0.03750030961286008,0.9098557692307692
课程191---课程56---课程29,课程191---课程56---课程29,0.03745077155524732,0.8973293768545995
课程201---课程26---课程29,课程201---课程26---课程29,0.03740123349763456,0.9654731457800512
课程191---课程56---课程158,课程191---课程56---课程158,0.03732692641121542,0.8943620178041544
课程132---课程191---课程50,课程132---课程191---课程50,0.03722785029598989,0.8733294596165019
课程191---课程56---课程52,课程191---课程56---课程52,0.03712877418076437,0.8896142433234422
课程17---课程203---课程29,课程17---课程203---课程29,0.03710400515195799,0.9218461538461539
课程203---课程31---课程158,课程203---课程31---课程158,0.03710400515195799,0.9067796610169492
课程201---课程26---课程17,课程201---课程26---课程17,0.03700492903673247,0.9552429667519182
课程17---课程201---课程26,课程17---课程201---课程26,0.03700492903673247,0.9109756097560976
课程201---课程31---课程26,课程201---课程31---课程26,0.036930621950313325,0.8960336538461537
课程201---课程31---课程203,课程201---课程31---课程203,0.036930621950313325,0.8960336538461537
课程203---课程31---课程201,课程203---课程31---课程201,0.036930621950313325,0.9025423728813559
课程201---课程26---课程31,课程201---课程26---课程31,0.036930621950313325,0.9533248081841431
课程133---课程201---课程29,课程133---课程201---课程29,0.03690585292150695,0.9880636604774538
课程201---课程26---课程141,课程201---课程26---课程141,0.03690585292150695,0.952685421994885
课程191---课程56---课程50,课程191---课程56---课程50,0.03688108389270057,0.883679525222552
课程17---课程201---课程158,课程17---课程201---课程158,0.03678200777747505,0.9054878048780489
课程53---课程171,课程53---课程171,0.036633393604636764,0.8495117748420449
课程135---课程201---课程29,课程135---课程201---课程29,0.03660862457583038,0.9634941329856583
课程135---课程201---课程34,课程135---课程201---课程34,0.03660862457583038,0.9634941329856583
课程135---课程201---课程26,课程135---课程201---课程26,0.036583855547024,0.9628422425032593
课程201---课程26---课程135,课程201---课程26---课程135,0.036583855547024,0.9443734015345269
课程53---课程158,课程53---课程158,0.03648477943179848,0.8460654796094199
课程17---课程203---课程158,课程17---课程203---课程158,0.03643524137418572,0.9052307692307692
课程130---课程201---课程29,课程130---课程201---课程29,0.03643524137418572,0.9905723905723904
课程201---课程31---课程52,课程201---课程31---课程52,0.036410472345379336,0.8834134615384615
课程17---课程203---课程201,课程17---课程203---课程201,0.036385703316572954,0.9039999999999999
课程17---课程201---课程203,课程17---课程201---课程203,0.036385703316572954,0.8957317073170732
课程133---课程201---课程34,课程133---课程201---课程34,0.03636093428776658,0.9734748010610081
课程203---课程26---课程17,课程203---课程26---课程17,0.036286627201347434,0.9845430107526881
课程17---课程203---课程26,课程17---课程203---课程26,0.036286627201347434,0.9015384615384615
课程135---课程201---课程133,课程135---课程201---课程133,0.03626185817254105,0.9543676662320729
课程133---课程201---课程135,课程133---课程201---课程135,0.03626185817254105,0.9708222811671088
课程141---课程53---课程158,课程141---课程53---课程158,0.03623708914373468,0.9593442622950821
课程158---课程53---课程141,课程158---课程53---课程141,0.03623708914373468,0.9932111337406654
课程17---课程201---课程133,课程17---课程201---课程133,0.03623708914373468,0.8920731707317074
课程133---课程201---课程17,课程133---课程201---课程17,0.03623708914373468,0.970159151193634
课程133---课程201---课程26,课程133---课程201---课程26,0.036187551086121914,0.9688328912466845
课程201---课程26---课程133,课程201---课程26---课程133,0.036187551086121914,0.9341432225063939
课程203---课程31---课程26,课程203---课程31---课程26,0.03616278205731553,0.8837772397094431
课程203---课程26---课程31,课程203---课程26---课程31,0.03616278205731553,0.9811827956989247
课程171---课程53---课程141,课程171---课程53---课程141,0.03613801302850915,0.9864773495605137
课程141---课程53---课程171,课程141---课程53---课程171,0.03613801302850915,0.9567213114754098
课程135---课程201---课程141,课程135---课程201---课程141,0.03606370594209001,0.9491525423728813
课程203---课程31---课程52,课程203---课程31---课程52,0.03606370594209001,0.8813559322033899
课程17---课程201---课程130,课程17---课程201---课程130,0.035865553711638964,0.8829268292682927
课程130---课程201---课程17,课程130---课程201---课程17,0.035865553711638964,0.975084175084175
课程133---课程201---课程130,课程133---课程201---课程130,0.035766477596413444,0.9575596816976127
课程17---课程201---课程52,课程17---课程201---课程52,0.035766477596413444,0.8804878048780488
课程130---课程201---课程133,课程130---课程201---课程133,0.035766477596413444,0.9723905723905722
课程135---课程201---课程17,课程135---课程201---课程17,0.03574170856760706,0.9406779661016949
课程17---课程201---课程135,课程17---课程201---课程135,0.03574170856760706,0.8798780487804878
课程203---课程26---课程141,课程203---课程26---课程141,0.035667401481187924,0.967741935483871
课程130---课程201---课程141,课程130---课程201---课程141,0.035667401481187924,0.9696969696969696
课程53---课程29,课程53---课程29,0.035667401481187924,0.8271108558299828
课程53---课程34,课程53---课程34,0.03564263245238154,0.8265364732912119
课程130---课程201---课程34,课程130---课程201---课程34,0.03564263245238154,0.969023569023569
课程201---课程26---课程171,课程201---课程26---课程171,0.03564263245238154,0.920076726342711
课程201---课程31---课程135,课程201---课程31---课程135,0.03559309439476878,0.8635817307692307
课程135---课程201---课程31,课程135---课程201---课程31,0.03559309439476878,0.9367666232073011
课程201---课程31---课程130,课程201---课程31---课程130,0.035568325365962404,0.8629807692307693
课程130---课程201---课程31,课程130---课程201---课程31,0.035568325365962404,0.967003367003367
课程201---课程31---课程133,课程201---课程31---课程133,0.03551878730834964,0.8617788461538461
课程203---课程26---课程34,课程203---课程26---课程34,0.03551878730834964,0.9637096774193549
课程66---课程65,课程66---课程65,0.03551878730834964,0.9305645684620377
课程133---课程201---课程31,课程133---课程201---课程31,0.03551878730834964,0.9509283819628648
课程65---课程66,课程65---课程66,0.03551878730834964,0.9540918163672656
课程158---课程53---课程171,课程158---课程53---课程171,0.03549401827954326,0.9728445349626612
课程171---课程53---课程158,课程171---课程53---课程158,0.03549401827954326,0.9688979039891819
课程130---课程201---课程26,课程130---课程201---课程26,0.03546924925073688,0.9643097643097642
课程133---课程201---课程141,课程133---课程201---课程141,0.03546924925073688,0.9496021220159151
课程201---课程26---课程130,课程201---课程26---课程130,0.03546924925073688,0.9156010230179028
课程53---课程203,课程53---课程203,0.03541971119312412,0.8213670304422747
课程141---课程53---课程29,课程141---课程53---课程29,0.03541971119312412,0.937704918032787
课程29---课程53---课程141,课程29---课程53---课程141,0.03541971119312412,0.9930555555555556
课程17---课程203---课程52,课程17---课程203---课程52,0.03539494216431774,0.8793846153846154
课程130---课程201---课程135,课程130---课程201---课程135,0.03537017313551136,0.9616161616161616
课程135---课程201---课程130,课程135---课程201---课程130,0.03537017313551136,0.9308996088657105
课程29---课程53---课程171,课程29---课程53---课程171,0.03529586604909222,0.9895833333333334
课程171---课程53---课程29,课程171---课程53---课程29,0.03529586604909222,0.9634888438133875
课程141---课程53---课程34,课程141---课程53---课程34,0.03509771381864117,0.9291803278688525
课程34---课程53---课程141,课程34---课程53---课程141,0.03509771381864117,0.9847116052814454
课程29---课程53---课程158,课程29---课程53---课程158,0.03499863770341565,0.9812500000000001
课程158---课程53---课程29,课程158---课程53---课程29,0.03499863770341565,0.9592668024439919
课程141---课程53---课程203,课程141---课程53---课程203,0.03497386867460927,0.9259016393442624
课程203---课程53---课程141,课程203---课程53---课程141,0.03497386867460927,0.9874125874125873
课程53---课程52,课程53---课程52,0.034924330616996506,0.8098793796668581
课程130---课程201---课程171,课程130---课程201---课程171,0.034899561588190124,0.9488215488215487
课程133---课程201---课程171,课程133---课程201---课程171,0.03477571644415822,0.9310344827586207
课程171---课程53---课程34,课程171---课程53---课程34,0.03475094741535185,0.9486139283299527
课程34---课程53---课程158,课程34---课程53---课程158,0.03475094741535185,0.9749826268241836
课程34---课程53---课程171,课程34---课程53---课程171,0.03475094741535185,0.9749826268241836
课程158---课程53---课程34,课程158---课程53---课程34,0.03475094741535185,0.9524779361846573
课程29---课程53---课程34,课程29---课程53---课程34,0.034726178386545466,0.9736111111111111
课程34---课程53---课程29,课程34---课程53---课程29,0.034726178386545466,0.974287699791522
课程171---课程53---课程203,课程171---课程53---课程203,0.034726178386545466,0.9479377958079783
课程203---课程53---课程171,课程203---课程53---课程171,0.034726178386545466,0.9804195804195804
课程203---课程26---课程171,课程203---课程26---课程171,0.03465187130012632,0.9401881720430108
课程141---课程53---课程201,课程141---课程53---课程201,0.03432987392564338,0.9088524590163936
课程201---课程53---课程141,课程201---课程53---课程141,0.03432987392564338,0.9956896551724138
课程135---课程201---课程171,课程135---课程201---课程171,0.034305104896836996,0.9028683181225554
课程203---课程53---课程158,课程203---课程53---课程158,0.034280335868030615,0.9678321678321677
课程158---课程53---课程203,课程158---课程53---课程203,0.034280335868030615,0.9395790902919212
课程203---课程26---课程29,课程203---课程26---课程29,0.034181259752805095,0.9274193548387097
课程141---课程53---课程52,课程141---课程53---课程52,0.03415649072399871,0.9042622950819673
课程52---课程53---课程141,课程52---课程53---课程141,0.03415649072399871,0.9780141843971631
课程34---课程53---课程203,课程34---课程53---课程203,0.03410695266638595,0.9569145239749826
课程203---课程53---课程34,课程203---课程53---课程34,0.03410695266638595,0.9629370629370628
课程201---课程53---课程171,课程201---课程53---课程171,0.03408218363757957,0.9885057471264366
课程29---课程53---课程201,课程29---课程53---课程201,0.03408218363757957,0.9555555555555554
课程29---课程53---课程203,课程29---课程53---课程203,0.03408218363757957,0.9555555555555554
课程203---课程53---课程29,课程203---课程53---课程29,0.03408218363757957,0.962237762237762
课程201---课程53---课程29,课程201---课程53---课程29,0.03408218363757957,0.9885057471264366
课程171---课程53---课程201,课程171---课程53---课程201,0.03408218363757957,0.9303583502366463
课程203---课程53---课程201,课程203---课程53---课程201,0.03405741460877319,0.9615384615384616
课程171---课程53---课程52,课程171---课程53---课程52,0.03405741460877319,0.9296822177146721
课程201---课程53---课程203,课程201---课程53---课程203,0.03405741460877319,0.9877873563218391
课程52---课程53---课程171,课程52---课程53---课程171,0.03405741460877319,0.9751773049645391
课程34---课程53---课程201,课程34---课程53---课程201,0.033958338493547666,0.9527449617790131
课程201---课程53---课程34,课程201---课程53---课程34,0.033958338493547666,0.9849137931034481
课程52---课程53---课程158,课程52---课程53---课程158,0.03388403140712853,0.9702127659574469
课程158---课程53---课程52,课程158---课程53---课程52,0.03388403140712853,0.9287169042769857
课程201---课程26---课程158,课程201---课程26---课程158,0.03388403140712853,0.8746803069053709
课程130---课程203---课程17,课程130---课程203---课程17,0.033859262378322146,0.9920174165457184
课程52---课程53---课程34,课程52---课程53---课程34,0.033859262378322146,0.9695035460992908
课程34---课程53---课程52,课程34---课程53---课程52,0.033859262378322146,0.9499652536483669
课程17---课程203---课程130,课程17---课程203---课程130,0.033859262378322146,0.8412307692307692
课程201---课程48---课程171,课程201---课程48---课程171,0.033834493349515764,0.9934545454545454
课程52---课程53---课程29,课程52---课程53---课程29,0.033834493349515764,0.9687943262411347
课程29---课程53---课程52,课程29---课程53---课程52,0.033834493349515764,0.9486111111111111
课程130---课程203---课程141,课程130---课程203---课程141,0.03380972432070938,0.990566037735849
课程201---课程53---课程158,课程201---课程53---课程158,0.03380972432070938,0.9806034482758619
课程158---课程53---课程201,课程158---课程53---课程201,0.03380972432070938,0.9266802443991852
课程203---课程31---课程130,课程203---课程31---课程130,0.03368587917667748,0.8232445520581113
课程130---课程203---课程31,课程130---课程203---课程31,0.03368587917667748,0.9869375907111756
课程133---课程203---课程141,课程133---课程203---课程141,0.03368587917667748,0.975609756097561
课程201---课程48---课程141,课程201---课程48---课程141,0.03368587917667748,0.9890909090909089
课程130---课程203---课程34,课程130---课程203---课程34,0.033661110147871105,0.986211901306241
课程203---课程26---课程130,课程203---课程26---课程130,0.033661110147871105,0.9133064516129034
课程130---课程203---课程26,课程130---课程203---课程26,0.033661110147871105,0.986211901306241
课程201---课程26---课程203,课程201---课程26---课程203,0.033636341119064724,0.8682864450127878
课程203---课程26---课程201,课程203---课程26---课程201,0.033636341119064724,0.9126344086021506
课程201---课程48---课程29,课程201---课程48---课程29,0.03361157209025834,0.9869090909090908
课程203---课程26---课程158,课程203---课程26---课程158,0.03361157209025834,0.9119623655913979
课程130---课程201---课程158,课程130---课程201---课程158,0.03361157209025834,0.9138047138047137
课程52---课程53---课程203,课程52---课程53---课程203,0.033413419859807295,0.9567375886524823
课程203---课程53---课程52,课程203---课程53---课程52,0.033413419859807295,0.9433566433566433
课程201---课程48---课程34,课程201---课程48---课程34,0.033413419859807295,0.9810909090909089
课程17---课程203---课程133,课程17---课程203---课程133,0.033339112773388156,0.8283076923076923
课程133---课程203---课程17,课程133---课程203---课程17,0.033339112773388156,0.9655667144906743
课程133---课程203---课程171,课程133---课程203---课程171,0.033339112773388156,0.9655667144906743
课程133---课程201---课程158,课程133---课程201---课程158,0.03328957471577539,0.8912466843501327
课程133---课程203---课程29,课程133---课程203---课程29,0.03328957471577539,0.9641319942611191
课程52---课程53---课程201,课程52---课程53---课程201,0.03328957471577539,0.9531914893617022
课程201---课程53---课程52,课程201---课程53---课程52,0.03328957471577539,0.9655172413793102
课程203---课程31---课程133,课程203---课程31---课程133,0.03316572957174349,0.8105326876513317
课程133---课程203---课程31,课程133---课程203---课程31,0.03316572957174349,0.960545193687231
课程130---课程203---课程133,课程130---课程203---课程133,0.03314096054293711,0.9709724238026124
课程130---课程203---课程171,课程130---课程203---课程171,0.03314096054293711,0.9709724238026124
课程133---课程203---课程26,课程133---课程203---课程26,0.03314096054293711,0.9598278335724534
课程133---课程203---课程130,课程133---课程203---课程130,0.03314096054293711,0.9598278335724534
课程203---课程26---课程133,课程203---课程26---课程133,0.03314096054293711,0.8991935483870968
课程133---课程203---课程34,课程133---课程203---课程34,0.03309142248532435,0.9583931133428982
课程135---课程203---课程141,课程135---课程203---课程141,0.032992346370098825,0.9866666666666666
课程135---课程201---课程158,课程135---课程201---课程158,0.032992346370098825,0.8683181225554105
课程203---课程48---课程171,课程203---课程48---课程171,0.03296757734129245,0.9772393538913363
课程203---课程48---课程141,课程203---课程48---课程141,0.03294280831248607,0.9765051395007343
课程130---课程203---课程29,课程130---课程203---课程29,0.03294280831248607,0.965166908563135
课程203---课程48---课程34,课程203---课程48---课程34,0.03294280831248607,0.9765051395007343
课程201---课程26---课程52,课程201---课程26---课程52,0.03291803928367969,0.8497442455242967
课程17---课程203---课程135,课程17---课程203---课程135,0.032893270254873305,0.8172307692307692
课程135---课程203---课程17,课程135---课程203---课程17,0.032893270254873305,0.9837037037037037
课程135---课程203---课程34,课程135---课程203---课程34,0.032868501226066923,0.9829629629629629
课程180---课程203---课程141,课程180---课程203---课程141,0.03284373219726055,0.9947486871717931
课程135---课程203---课程26,课程135---课程203---课程26,0.03281896316845417,0.9814814814814816
课程203---课程26---课程135,课程203---课程26---课程135,0.03281896316845417,0.8904569892473119
课程130---课程203---课程201,课程130---课程203---课程201,0.0327694251108414,0.9600870827285921
课程130---课程201---课程203,课程130---课程201---课程203,0.0327694251108414,0.8909090909090909
课程130---课程203---课程135,课程130---课程203---课程135,0.03274465608203502,0.9593613933236574
课程135---课程203---课程130,课程135---课程203---课程130,0.03274465608203502,0.9792592592592593
课程135---课程203---课程31,课程135---课程203---课程31,0.03271988705322864,0.9785185185185185
课程180---课程203---课程34,课程180---课程203---课程34,0.03271988705322864,0.9909977494373593
课程133---课程203---课程158,课程133---课程203---课程158,0.032695118024422265,0.9469153515064563
课程180---课程201---课程171,课程180---课程201---课程171,0.03267034899561588,0.9939713639788998
课程180---课程201---课程141,课程180---课程201---课程141,0.03267034899561588,0.9939713639788998
课程133---课程203---课程135,课程133---课程203---课程135,0.03267034899561588,0.9461979913916787
课程135---课程203---课程133,课程135---课程203---课程133,0.03267034899561588,0.9770370370370371
课程180---课程201---课程34,课程180---课程201---课程34,0.0326455799668095,0.9932177844762623
课程180---课程201---课程29,课程180---课程201---课程29,0.0326455799668095,0.9932177844762623
课程133---课程201---课程203,课程133---课程201---课程203,0.03259604190919674,0.8726790450928382
课程133---课程203---课程201,课程133---课程203---课程201,0.03259604190919674,0.9440459110473457
课程135---课程203---课程171,课程135---课程203---课程171,0.03257127288039036,0.9740740740740742
课程203---课程26---课程52,课程203---课程26---课程52,0.03254650385158398,0.8830645161290324
课程180---课程201---课程158,课程180---课程201---课程158,0.0325217348227776,0.9894498869630747
课程130---课程203---课程158,课程130---课程203---课程158,0.03249696579397122,0.9521044992743106
课程135---课程203---课程29,课程135---课程203---课程29,0.03249696579397122,0.9718518518518519
课程180---课程203---课程171,课程180---课程203---课程171,0.032447427736358454,0.9827456864216053
课程148---课程203---课程31,课程148---课程203---课程31,0.0323978896787457,0.9969512195121952
课程148---课程203---课程17,课程148---课程203---课程17,0.032373120649939316,0.9961890243902439
课程17---课程203---课程148,课程17---课程203---课程148,0.032373120649939316,0.8043076923076923
课程203---课程40---课程31,课程203---课程40---课程31,0.032348351621132934,0.996186117467582
课程203---课程40---课程17,课程203---课程40---课程17,0.032348351621132934,0.996186117467582
课程17---课程203---课程40,课程17---课程203---课程40,0.032348351621132934,0.8036923076923077
课程148---课程203---课程26,课程148---课程203---课程26,0.03232358259232655,0.9946646341463414
课程203---课程26---课程148,课程203---课程26---课程148,0.03232358259232655,0.877016129032258
课程180---课程203---课程29,课程180---课程203---课程29,0.032274044534713796,0.9774943735933984
课程191---课程203---课程31,课程191---课程203---课程31,0.03222450647710103,0.8110972568578554
课程135---课程201---课程203,课程135---课程201---课程203,0.03222450647710103,0.8481095176010429
课程203---课程26---课程40,课程203---课程26---课程40,0.03222450647710103,0.8743279569892473
课程135---课程203---课程201,课程135---课程203---课程201,0.03222450647710103,0.9637037037037037
课程203---课程40---课程26,课程203---课程40---课程26,0.03222450647710103,0.992372234935164
课程148---课程203---课程34,课程148---课程203---课程34,0.032150199390681894,0.989329268292683
课程180---课程203---课程158,课程180---课程203---课程158,0.032150199390681894,0.9737434358589648
课程203---课程40---课程34,课程203---课程40---课程34,0.03212543036187551,0.9893211289092297
课程180---课程201---课程203,课程180---课程201---课程203,0.03212543036187551,0.9773926149208743
课程180---课程201---课程52,课程180---课程201---课程52,0.03212543036187551,0.9773926149208743
课程203---课程40---课程148,课程203---课程40---课程148,0.03212543036187551,0.9893211289092297
课程148---课程203---课程40,课程148---课程203---课程40,0.03212543036187551,0.9885670731707318
课程148---课程203---课程162,课程148---课程203---课程162,0.03212543036187551,0.9885670731707318
课程162---课程203---课程148,课程162---课程203---课程148,0.03212543036187551,0.9969254419677172
课程180---课程203---课程201,课程180---课程203---课程201,0.03212543036187551,0.9729932483120781
课程130---课程201---课程52,课程130---课程201---课程52,0.03207589230426275,0.872053872053872
课程203---课程26---课程162,课程203---课程26---课程162,0.03207589230426275,0.8702956989247311
课程162---课程203---课程31,课程162---课程203---课程31,0.03207589230426275,0.9953881629515757
课程162---课程203---课程17,课程162---课程203---课程17,0.03207589230426275,0.9953881629515757
课程162---课程203---课程26,课程162---课程203---课程26,0.03207589230426275,0.9953881629515757
课程203---课程48---课程29,课程203---课程48---课程29,0.03205112327545637,0.9500734214390602
课程133---课程203---课程148,课程133---课程203---课程148,0.03202635424664999,0.9275466284074607
课程148---课程203---课程133,课程148---课程203---课程133,0.03202635424664999,0.9855182926829269
课程148---课程201---课程133,课程148---课程201---课程133,0.03202635424664999,0.9938508839354344
课程133---课程201---课程148,课程133---课程201---课程148,0.03202635424664999,0.8574270557029179
课程191---课程203---课程17,课程191---课程203---课程17,0.03202635424664999,0.8061097256857856
课程148---课程203---课程130,课程148---课程203---课程130,0.03200158521784361,0.9847560975609757
课程130---课程203---课程148,课程130---课程203---课程148,0.03200158521784361,0.9375907111756169
课程148---课程201---课程31,课程148---课程201---课程31,0.03197681618903723,0.9923136049192929
课程148---课程201---课程130,课程148---课程201---课程130,0.03197681618903723,0.9923136049192929
课程148---课程201---课程29,课程148---课程201---课程29,0.03197681618903723,0.9923136049192929
课程135---课程203---课程158,课程135---课程203---课程158,0.03197681618903723,0.9562962962962963
课程130---课程201---课程148,课程130---课程201---课程148,0.03197681618903723,0.8693602693602693
课程148---课程201---课程17,课程148---课程201---课程17,0.03195204716023085,0.9915449654112222
课程148---课程201---课程141,课程148---课程201---课程141,0.03195204716023085,0.9915449654112222
课程133---课程201---课程52,课程133---课程201---课程52,0.031927278131424465,0.8547745358090186
课程148---课程203---课程141,课程148---课程203---课程141,0.031927278131424465,0.9824695121951219
课程162---课程203---课程40,课程162---课程203---课程40,0.03190250910261808,0.9900076863950806
课程203---课程40---课程162,课程203---课程40---课程162,0.03190250910261808,0.9824561403508771
课程148---课程201---课程26,课程148---课程201---课程26,0.03187774007381171,0.9892390468870101
课程201---课程48---课程158,课程201---课程48---课程158,0.03187774007381171,0.936
课程201---课程26---课程148,课程201---课程26---课程148,0.03187774007381171,0.8228900255754477
课程203---课程40---课程141,课程203---课程40---课程141,0.03187774007381171,0.9816933638443938
课程162---课程203---课程34,课程162---课程203---课程34,0.03187774007381171,0.9892390468870101
课程130---课程203---课程40,课程130---课程203---课程40,0.03185297104500533,0.9332365747460087
课程163---课程203---课程144,课程163---课程203---课程144,0.03185297104500533,0.9938176197836168
课程144---课程203---课程163,课程144---课程203---课程163,0.03185297104500533,0.9976726144297906
课程203---课程40---课程130,课程203---课程40---课程130,0.03185297104500533,0.98093058733791
课程135---课程201---课程148,课程135---课程201---课程148,0.031828202016198945,0.8376792698826596
课程135---课程203---课程148,课程135---课程203---课程148,0.031828202016198945,0.9518518518518518
课程135---课程203---课程162,课程135---课程203---课程162,0.031828202016198945,0.9518518518518518
课程133---课程203---课程40,课程133---课程203---课程40,0.031828202016198945,0.9218077474892397
课程148---课程201---课程135,课程148---课程201---课程135,0.031828202016198945,0.9877017678708686
课程162---课程203---课程135,课程162---课程203---课程135,0.031828202016198945,0.9877017678708686
课程148---课程201---课程171,课程148---课程201---课程171,0.031828202016198945,0.9877017678708686
课程148---课程201---课程34,课程148---课程201---课程34,0.031828202016198945,0.9877017678708686
课程148---课程203---课程135,课程148---课程203---课程135,0.031828202016198945,0.9794207317073171
课程203---课程40---课程133,课程203---课程40---课程133,0.031828202016198945,0.9801678108314265
课程201---课程40---课程31,课程201---课程40---课程31,0.03180343298739256,0.9961210240496509
课程201---课程40---课程17,课程201---课程40---课程17,0.03180343298739256,0.9961210240496509
课程180---课程203---课程52,课程180---课程203---课程52,0.03180343298739256,0.9632408102025507
课程191---课程201---课程31,课程191---课程201---课程31,0.03180343298739256,0.8075471698113208
课程148---课程201---课程158,课程148---课程201---课程158,0.03180343298739256,0.9869331283627978
课程130---课程203---课程162,课程130---课程203---课程162,0.03177866395858618,0.9310595065312046
课程162---课程201---课程135,课程162---课程201---课程135,0.03177866395858618,0.9953452288595811
课程162---课程203---课程130,课程162---课程203---课程130,0.03177866395858618,0.9861644888547271
课程135---课程201---课程162,课程135---课程201---课程162,0.03177866395858618,0.8363754889178617
课程133---课程203---课程162,课程133---课程203---课程162,0.031753894929779806,0.9196556671449069
课程162---课程201---课程133,课程162---课程201---课程133,0.031753894929779806,0.9945694336695114
课程148---课程201---课程162,课程148---课程201---课程162,0.031753894929779806,0.9853958493466566
课程162---课程203---课程133,课程162---课程203---课程133,0.031753894929779806,0.9853958493466566
课程162---课程201---课程148,课程162---课程201---课程148,0.031753894929779806,0.9945694336695114
课程163---课程201---课程141,课程163---课程201---课程141,0.031753894929779806,0.991492652745553
课程133---课程201---课程162,课程133---课程201---课程162,0.031753894929779806,0.8501326259946951
课程180---课程203---课程17,课程180---课程203---课程17,0.031729125900973425,0.9609902475618906
课程163---课程201---课程144,课程163---课程201---课程144,0.03170435687216704,0.9899458623356534
课程163---课程201---课程29,课程163---课程201---课程29,0.03170435687216704,0.9899458623356534
课程201---课程40---课程34,课程201---课程40---课程34,0.03170435687216704,0.9930178432893717
课程180---课程203---课程31,课程180---课程203---课程31,0.03170435687216704,0.9602400600150038
课程162---课程201---课程141,课程162---课程201---课程141,0.03170435687216704,0.9930178432893717
课程144---课程201---课程163,课程144---课程201---课程163,0.03170435687216704,0.9961089494163424
课程201---课程40---课程29,课程201---课程40---课程29,0.03170435687216704,0.9930178432893717
课程201---课程40---课程141,课程201---课程40---课程141,0.03170435687216704,0.9930178432893717
课程201---课程40---课程171,课程201---课程40---课程171,0.03170435687216704,0.9930178432893717
课程162---课程201---课程130,课程162---课程201---课程130,0.03167958784336066,0.9922420480993018
